date,us_treasury_10y,inflation,gold,sp500,dollar_index
2024-02-07,3.4455,3.6606,204.0354,173.4029,126.8015
2024-02-08,3.3285,3.5993,203.1277,172.3949,126.5461
2024-02-09,3.3247,3.4601,201.7249,170.6426,126.0501
2024-02-12,3.1824,3.3446,199.7557,170.62,125.5344
2024-02-13,3.1778,3.2641,200.3326,171.4455,125.7011
2024-02-14,3.1995,3.1616,198.9198,166.6464,131.9314
2024-02-15,3.2898,3.2341,200.1034,170.9144,129.9539
2024-02-16,3.1222,3.2001,199.3017,171.8845,129.2579
2024-02-19,3.2129,3.2092,202.6683,173.3991,130.2988
2024-02-20,3.0622,3.1718,202.6073,172.4938,129.9725
2024-02-21,3.1211,3.3578,206.529,172.8187,128.3768
2024-02-22,3.1392,3.2713,207.3549,176.6045,129.1193
2024-02-23,3.2522,3.2473,204.9529,172.5493,131.1005
2024-02-26,3.105,3.1929,202.951,172.0098,130.5216
2024-02-27,3.0589,3.0632,202.187,176.2356,126.6162
2024-02-28,3.0237,3.1541,204.8801,176.3681,124.1213
2024-02-29,2.9743,3.2832,207.2319,180.388,123.8206
2024-03-01,3.0667,3.191,206.0132,179.5314,123.9935
2024-03-04,2.9303,3.1878,207.5264,181.7608,122.4803
2024-03-05,2.7563,3.1133,207.3536,183.1483,122.3182
2024-03-06,2.7898,3.1366,211.2384,187.2643,123.0926
2024-03-07,2.9398,3.1884,213.3384,187.1146,123.2517
2024-03-08,2.9354,3.1638,215.7182,189.6008,121.0591
2024-03-11,2.8525,3.2426,218.9191,194.4501,119.5584
2024-03-12,2.9521,3.338,216.7562,190.7749,119.3213
2024-03-13,2.8705,3.3742,216.8152,192.2734,119.1293
2024-03-14,2.9369,3.3596,214.6259,190.4459,121.7468
2024-03-15,2.9538,3.3713,213.87,190.6788,123.0601
2024-03-18,3.0485,3.479,215.7861,192.3748,124.1621
2024-03-19,3.1058,3.5887,220.1329,193.7103,124.3967
2024-03-20,3.1236,3.6022,220.1217,197.3604,121.6358
2024-03-21,3.0204,3.5174,220.2131,194.4352,120.7862
2024-03-22,2.9276,3.5163,222.1359,191.5501,121.4066
2024-03-25,3.0562,3.4882,219.1101,188.3976,120.7813
2024-03-26,3.1887,3.4719,220.2991,187.1428,119.4986
2024-03-27,3.1084,3.4427,221.6565,188.7034,120.3314
2024-03-28,3.0891,3.4235,227.1469,192.4215,119.2844
2024-03-29,3.0297,3.3536,224.5215,191.495,118.6748
2024-04-01,3.0699,3.2776,225.336,197.0439,118.78
2024-04-02,3.1104,3.2843,225.3252,196.6433,118.1686
2024-04-03,3.29,3.3133,227.0188,189.7824,119.2194
2024-04-04,3.1498,3.2847,229.2383,190.2598,119.5124
2024-04-05,3.2544,3.3147,229.7439,183.3854,121.3492
2024-04-08,3.2213,3.1426,225.5093,183.5199,123.3651
2024-04-09,3.1522,3.0514,220.5617,183.2414,124.9247
2024-04-10,3.2077,2.9649,223.5825,179.3666,126.8295
2024-04-11,3.3222,3.1101,225.6567,181.1213,126.8344
2024-04-12,3.4709,3.2665,227.1855,179.7496,128.2306
2024-04-15,3.5612,3.5476,230.3722,179.2376,130.3767
2024-04-16,3.7146,3.7322,234.1534,183.3285,130.9135
2024-04-17,3.7108,3.7854,236.3959,186.3895,131.4325
2024-04-18,3.5528,3.7797,234.5964,185.7576,130.9937
2024-04-19,3.6918,3.8398,236.1497,182.2148,130.4044
2024-04-22,3.6821,3.9323,238.1689,182.4758,129.7365
2024-04-23,3.5269,3.8691,237.5129,182.341,129.2471
2024-04-24,3.4578,3.7282,234.7324,181.8352,129.6968
2024-04-25,3.4103,3.8064,240.6327,182.0204,128.2653
2024-04-26,3.3753,3.6349,241.4868,184.1101,127.3222
2024-04-29,3.4287,3.6139,239.0461,182.2824,127.3675
2024-04-30,3.3742,3.6354,238.5755,177.2896,131.8004
2024-05-01,3.3913,3.6271,236.9475,181.3359,131.6674
2024-05-02,3.4109,3.5256,234.8722,185.2999,131.4862
2024-05-03,3.3413,3.5312,234.2697,181.6348,132.469
2024-05-06,3.4183,3.5908,235.23,181.2639,133.184
2024-05-07,3.4499,3.6159,236.8804,181.6951,132.6349
2024-05-08,3.4323,3.6646,240.7917,183.8618,132.7201
2024-05-09,3.4104,3.7596,243.7349,181.7331,133.3288
2024-05-10,3.377,3.8776,243.6038,180.2674,131.8235
2024-05-13,3.3338,3.8557,243.3881,179.6531,131.4512
2024-05-14,3.2399,3.7466,244.4292,177.2346,130.3595
2024-05-15,3.123,3.6716,241.127,175.5561,133.132
2024-05-16,3.0163,3.6854,242.9122,176.4362,133.1049
2024-05-17,3.1307,3.6525,242.0056,176.2549,134.1055
2024-05-20,3.2247,3.7611,242.9246,173.4939,137.2206
2024-05-21,3.2539,3.7643,244.0526,173.6164,135.7829
2024-05-22,3.2335,3.7414,246.9492,180.8907,132.9152
2024-05-23,3.1571,3.6379,245.855,181.5866,132.1218
2024-05-24,3.1661,3.7069,246.3012,182.6297,134.3844
2024-05-27,3.2178,3.7304,247.7086,184.6085,135.3883
2024-05-28,3.1888,3.7378,247.9029,185.74,136.9641
2024-05-29,3.2067,3.7575,247.6293,186.931,135.8528
2024-05-30,3.1919,3.7419,248.7334,189.2125,135.73
2024-05-31,3.2259,3.8419,248.3213,187.8014,135.1222
2024-06-03,3.3219,3.9063,252.8526,191.3378,137.6643
2024-06-04,3.3521,3.9363,256.2391,189.5201,136.6294
2024-06-05,3.2802,3.7342,253.0682,191.3388,137.933
2024-06-06,3.3071,3.7205,252.0334,193.7708,137.4008
2024-06-07,3.3083,3.665,254.9502,194.2384,138.0707
2024-06-10,3.5097,3.5282,255.0866,192.4323,140.0183
2024-06-11,3.5436,3.6832,257.997,192.9312,140.4935
2024-06-12,3.5232,3.7723,259.3178,195.078,137.8683
2024-06-13,3.5346,3.8595,262.2857,194.4946,139.5114
2024-06-14,3.5028,3.8472,260.4509,196.6539,138.0744
2024-06-17,3.4639,3.7938,258.1813,196.1212,140.4728
2024-06-18,3.4423,3.8903,262.7808,199.1984,140.1268
2024-06-19,3.3338,3.9216,260.3518,197.1896,140.2485
2024-06-20,3.1456,3.7626,256.4801,193.6787,139.6594
2024-06-21,3.1272,3.7684,257.2632,192.0183,140.5939
2024-06-24,2.9454,3.7067,256.2395,194.3955,140.493
2024-06-25,2.9531,3.6237,253.9598,196.8178,140.906
2024-06-26,3.1926,3.7754,258.6469,194.2362,144.2152
2024-06-27,3.1748,3.712,263.0143,196.9174,145.2754
2024-06-28,3.0481,3.7657,262.4355,196.3539,145.8379
2024-07-01,3.0722,3.8125,266.3399,201.8758,145.5524
2024-07-02,3.2245,3.8643,263.4843,199.9963,146.7319
2024-07-03,3.2892,3.8269,264.1852,199.7527,147.3588
2024-07-04,3.2866,3.9366,267.2761,200.609,148.7277
2024-07-05,3.2094,3.7975,267.2595,202.0779,145.4978
2024-07-08,3.1227,3.7738,262.2762,201.5005,145.9274
2024-07-09,3.0936,3.7202,260.9937,204.6969,143.3687
2024-07-10,3.0873,3.7928,261.996,205.0594,143.7692
2024-07-11,3.0694,3.7879,260.5509,205.8842,143.7053
2024-07-12,3.0307,3.8265,259.9674,199.8273,144.5127
2024-07-15,2.8314,3.7105,254.2211,198.0931,143.4291
2024-07-16,2.9262,3.8224,256.7582,201.0033,141.8973
2024-07-17,2.9107,3.7464,256.3089,200.5233,141.4829
2024-07-18,2.7382,3.6864,253.0345,204.0528,139.901
2024-07-19,2.6758,3.5583,249.8452,203.4299,138.6884
2024-07-22,2.5205,3.4658,251.3075,207.9089,138.4079
2024-07-23,2.6597,3.4858,253.3369,206.0355,139.6296
2024-07-24,2.7333,3.541,254.083,203.6486,140.303
2024-07-25,2.6906,3.5871,252.6123,202.7878,139.1579
2024-07-26,2.768,3.6669,253.1995,201.3187,139.4243
2024-07-29,2.8596,3.6612,258.1621,204.186,137.5362
2024-07-30,2.8081,3.6929,261.3616,206.929,138.4534
2024-07-31,2.5805,3.4575,255.959,206.4987,139.4689
2024-08-01,2.6653,3.5954,259.4451,207.562,140.4827
2024-08-02,2.6381,3.4787,259.4643,208.217,139.6975
2024-08-05,2.6427,3.4104,263.4098,211.6543,137.9939
2024-08-06,2.6616,3.3631,263.449,214.2616,138.4254
2024-08-07,2.6065,3.2813,264.4171,212.5517,137.3093
2024-08-08,2.5973,3.3893,263.0231,210.1975,137.0762
2024-08-09,2.7129,3.3632,260.3228,206.3938,137.7845
2024-08-12,2.5501,3.2874,260.2952,204.9216,137.3821
2024-08-13,2.5105,3.2135,260.467,205.8476,138.2958
2024-08-14,2.6121,3.1853,258.6309,203.8129,137.8839
2024-08-15,2.7229,3.3157,259.4757,204.1465,141.9502
2024-08-16,2.6979,3.3488,258.9596,205.8331,141.6264
2024-08-19,2.7621,3.2626,256.558,207.34,140.3261
2024-08-20,2.7708,3.2554,257.035,207.5117,139.5224
2024-08-21,2.9125,3.4194,260.1901,210.9047,141.7111
2024-08-22,2.8459,3.4209,262.9596,213.3242,141.3383
2024-08-23,2.9416,3.5437,269.2286,215.2445,139.6216
2024-08-26,2.8686,3.5042,268.0352,215.6553,137.5226
2024-08-27,2.8798,3.3971,266.8506,216.2853,137.8965
2024-08-28,2.7905,3.2041,264.3347,218.7512,137.4309
2024-08-29,2.8122,3.2807,267.4716,218.8389,137.1753
2024-08-30,2.8627,3.4096,268.7806,220.2068,138.0672
2024-09-02,2.8592,3.4561,266.685,219.0045,139.2777
2024-09-03,2.6934,3.3911,263.7969,222.0309,136.888
2024-09-04,2.5992,3.3452,261.6064,224.9146,136.871
2024-09-05,2.6678,3.3185,262.0976,223.501,137.4361
2024-09-06,2.558,3.2239,263.4952,224.5469,137.1222
2024-09-09,2.503,3.0937,264.9539,223.3573,139.6971
2024-09-10,2.4871,2.9929,259.0624,223.9351,139.199
2024-09-11,2.3948,3.022,259.1287,223.2242,140.3543
2024-09-12,2.439,3.0991,260.3188,223.4913,141.6284
2024-09-13,2.3276,3.0657,258.7502,219.5077,139.5917
2024-09-16,2.4105,3.113,257.9869,219.2475,139.8242
2024-09-17,2.4696,3.3264,261.6823,225.8395,138.591
2024-09-18,2.4499,3.2193,261.3533,227.877,137.7435
2024-09-19,2.4828,3.3636,266.6234,230.9035,137.808
2024-09-20,2.2668,3.3372,264.5068,236.51,135.6144
2024-09-23,2.1579,3.2307,261.8548,241.9831,134.3781
2024-09-24,2.2952,3.1936,262.3196,247.6509,130.9609
2024-09-25,2.218,3.218,263.4754,252.1822,130.8273
2024-09-26,2.0898,3.0932,258.6795,249.9729,131.1936
2024-09-27,2.0611,3.1836,261.8991,254.3106,130.2342
2024-09-30,2.1753,3.1649,261.1838,253.091,130.2187
2024-10-01,2.2974,3.0969,260.6346,253.7977,131.7698
2024-10-02,2.3975,3.0228,262.1835,249.5574,133.1944
2024-10-03,2.314,2.9465,260.9201,250.8664,134.0035
2024-10-04,2.3532,2.8131,260.9629,255.1039,134.5547
2024-10-07,2.4275,2.8398,263.7228,262.606,134.1125
2024-10-08,2.5367,2.8023,263.2262,260.9573,136.524
2024-10-09,2.5776,2.8036,264.6831,264.7015,134.3512
2024-10-10,2.6706,2.8726,269.613,260.6728,137.3305
2024-10-11,2.6352,2.892,273.8674,267.1093,136.3861
2024-10-14,2.6907,2.8871,271.3901,264.5751,135.1614
2024-10-15,2.7603,3.039,268.7838,261.7352,134.5356
2024-10-16,2.6632,3.109,268.8944,261.2305,131.1724
2024-10-17,2.7026,3.1974,267.8272,262.1249,131.127
2024-10-18,2.7298,3.1414,268.8479,265.8507,131.33
2024-10-21,2.7868,3.154,270.5683,267.4006,132.1389
2024-10-22,2.951,3.1013,268.8808,265.1111,132.0237
2024-10-23,2.9343,3.1415,270.4575,269.1018,130.2028
2024-10-24,2.9679,3.3037,273.8346,271.8641,132.8426
2024-10-25,2.9551,3.3966,273.4377,271.1394,132.9789
2024-10-28,2.7907,3.4462,271.4072,271.866,133.6098
2024-10-29,2.7993,3.3748,272.7862,277.2199,134.3184
2024-10-30,2.8477,3.3101,269.358,275.0211,134.7724
2024-10-31,2.6537,3.2676,268.1389,282.5028,133.8688
2024-11-01,2.6473,3.2527,267.8002,285.1906,134.3579
2024-11-04,2.6624,3.2548,268.57,282.2593,136.1746
2024-11-05,2.5314,3.2365,266.6792,281.2801,133.8065
2024-11-06,2.5177,3.2945,266.8633,282.8667,131.8879
2024-11-07,2.5533,3.3941,268.7517,284.7135,130.112
2024-11-08,2.4458,3.4166,267.2289,281.9944,127.8609
2024-11-11,2.4059,3.481,265.8026,282.144,128.1016
2024-11-12,2.3452,3.5027,261.3698,284.1101,125.9299
2024-11-13,2.378,3.5377,262.2334,278.7712,125.3829
2024-11-14,2.1815,3.4474,260.0128,282.9092,123.335
2024-11-15,2.1793,3.386,259.3979,280.952,122.4985
2024-11-18,2.1036,3.2124,258.1654,284.3911,122.8191
2024-11-19,2.1006,3.2995,263.9115,293.2569,123.0121
2024-11-20,2.2031,3.2412,264.471,292.4018,123.269
2024-11-21,2.1965,3.2515,266.7199,293.187,121.7014
2024-11-22,2.2701,3.3674,274.2184,295.6511,120.2655
2024-11-25,2.3672,3.3155,273.6155,293.2261,121.5589
2024-11-26,2.4784,3.3116,270.4051,293.4399,123.0007
2024-11-27,2.4883,3.2194,270.6646,294.3039,123.2569
2024-11-28,2.4956,3.2303,269.5262,294.9951,124.5599
2024-11-29,2.6634,3.0858,268.394,286.1703,125.9312
2024-12-02,2.7739,3.1466,272.4184,287.3775,128.0555
2024-12-03,2.7418,3.1893,271.4908,289.0129,126.1508
2024-12-04,2.7609,3.2207,271.2886,291.5167,125.6933
2024-12-05,2.7387,3.3503,270.7882,287.9299,126.3587
2024-12-06,2.7282,3.4465,269.6295,288.4422,127.0176
2024-12-09,2.4646,3.318,268.3659,295.6341,125.1773
2024-12-10,2.56,3.3744,269.683,304.249,123.4637
2024-12-11,2.559,3.3259,267.0051,306.1986,122.7233
2024-12-12,2.4186,3.2558,267.4616,305.6519,123.3972
2024-12-13,2.4072,3.131,270.0038,305.3409,124.5998
2024-12-16,2.4445,3.1766,272.1499,302.4278,124.6691
2024-12-17,2.4032,3.202,272.7225,303.6926,127.0676
2024-12-18,2.4365,3.1837,271.7748,310.5383,126.6204
2024-12-19,2.4199,3.201,272.8163,310.3983,126.8837
2024-12-20,2.3555,3.1209,272.752,305.1854,126.3082
2024-12-23,2.3841,3.0858,272.1635,305.8336,123.6005
2024-12-24,2.2446,3.0639,268.7597,308.7515,122.2271
2024-12-25,2.4196,3.0435,267.08,307.609,122.0339
2024-12-26,2.5311,3.1654,271.856,303.7077,122.47
2024-12-27,2.5221,3.1026,273.8614,309.4151,122.2652
2024-12-30,2.4405,3.0804,275.7916,307.579,121.7915
2024-12-31,2.4983,3.1608,275.5075,308.7446,121.9843
